img_id,difference
wiki_crop\52\42450052_1960-11-30_2014.jpg,1.3317127299007807
wiki_crop\57\2391057_1955-10-28_2012.jpg,1.332120853742177
wiki_crop\53\21660453_1971-05-18_2004.jpg,1.3321850107353443
wiki_crop\64\14357264_1986-03-05_2008.jpg,1.332729768721847
wiki_crop\33\16656433_1958-09-29_2011.jpg,1.3334729324613652
wiki_crop\74\5872374_1953-09-21_2010.jpg,1.3337113661534534
wiki_crop\42\179342_1930-11-30_2004.jpg,1.3359894697677903
wiki_crop\72\37901072_1994-09-22_2013.jpg,1.3415531491415837
wiki_crop\68\974068_1987-04-09_2009.jpg,1.341885082969909
wiki_crop\82\34099682_1992-10-02_2014.jpg,1.3434172829352256
wiki_crop\28\10714528_1923-01-15_1959.jpg,1.3438252098786985
wiki_crop\47\39047_1942-02-13_2010.jpg,1.344032109158295
wiki_crop\40\7421240_1989-01-03_2013.jpg,1.344644324064137
wiki_crop\91\37891_1945-03-08_2009.jpg,1.345158605523814
wiki_crop\11\40741611_1989-09-17_2013.jpg,1.345597698597798
wiki_crop\47\31914047_1976-06-02_2009.jpg,1.3457815731236908
wiki_crop\25\13765725_1950-04-20_2009.jpg,1.346019437439244
wiki_crop\03\12955503_1978-02-28_2013.jpg,1.3471185283767393
wiki_crop\29\45262529_1980-04-26_2015.jpg,1.3494460417328031
wiki_crop\14\43990514_1991-10-28_2014.jpg,1.3495781530301558
wiki_crop\40\1236940_1947-01-04_2007.jpg,1.3503272234576762
wiki_crop\52\5377252_1969-01-28_1996.jpg,1.351611727516883
wiki_crop\45\6109445_1928-01-06_1955.jpg,1.3517607654061212
wiki_crop\64\19715664_1983-04-03_2012.jpg,1.3526978359297794
wiki_crop\91\46812591_1963-05-05_2007.jpg,1.353525945587553
wiki_crop\68\43683968_1945-07-23_2014.jpg,1.3540352337202315
wiki_crop\55\544455_1936-12-06_2011.jpg,1.3543801598238652
wiki_crop\74\457774_1940-05-19_1978.jpg,1.3567577506277329
wiki_crop\10\36702710_1988-02-25_2012.jpg,1.3571450116409371
wiki_crop\96\5122396_1975-05-29_2009.jpg,1.3573723986916555
wiki_crop\95\316095_1962-03-29_2006.jpg,1.358774362095487
wiki_crop\43\693943_1934-04-24_2012.jpg,1.3589832650884237
wiki_crop\25\46348225_1920-09-10_1941.jpg,1.3592171469112833
wiki_crop\98\4202498_1915-05-18_1997.jpg,1.359489958756346
wiki_crop\75\30683575_1970-01-25_1992.jpg,1.3601841255467855
wiki_crop\13\2935713_1976-05-26_2010.jpg,1.3615885369030825
wiki_crop\62\27886462_1956-06-29_2005.jpg,1.3618558578438211
wiki_crop\37\2479537_1949-01-16_2009.jpg,1.362029336606629
wiki_crop\74\6431474_1953-12-10_2012.jpg,1.3620917100526528
wiki_crop\19\14891219_1977-12-14_2008.jpg,1.3625844172026913
wiki_crop\84\34534584_1995-08-18_2012.jpg,1.3630502274346987
wiki_crop\46\4307446_1968-03-27_2005.jpg,1.3633302188043042
wiki_crop\79\35069379_1989-06-16_2014.jpg,1.3641795052759855
wiki_crop\92\21194392_1988-07-19_2014.jpg,1.3667527563005686
wiki_crop\48\4849048_1948-09-22_2010.jpg,1.3677139712319628
wiki_crop\58\704258_1953-01-15_1990.jpg,1.368330265218614
wiki_crop\85\43927285_1965-09-05_2014.jpg,1.369285933582215
wiki_crop\39\811639_1957-03-14_2009.jpg,1.370135684788122
wiki_crop\69\1176169_1930-05-12_2008.jpg,1.3707809938810633
wiki_crop\39\18917839_1983-02-18_2011.jpg,1.3714891920391281
wiki_crop\34\2341134_1908-10-16_1960.jpg,1.3743865044839603
wiki_crop\93\275493_1927-07-07_1974.jpg,1.3745756505358764
wiki_crop\40\3328740_1921-02-08_1953.jpg,1.3751379839861377
wiki_crop\83\43310083_1992-07-05_2014.jpg,1.3754971634344964
wiki_crop\74\43310074_1998-07-15_2014.jpg,1.3754971634344964
wiki_crop\75\42064775_1976-02-27_2011.jpg,1.3759208056905559
wiki_crop\88\597288_1960-08-28_2004.jpg,1.376817351468904
wiki_crop\47\35693547_1904-09-17_1945.jpg,1.3773390217124264
wiki_crop\62\2568262_1965-04-21_2010.jpg,1.3788042712388395
wiki_crop\27\34853027_2012-02-23_2013.jpg,1.3799834746600401
wiki_crop\70\14526270_1978-09-13_2009.jpg,1.380154591806097
wiki_crop\24\409524_1980-07-03_2013.jpg,1.3802010790063117
wiki_crop\65\742065_1945-04-09_2010.jpg,1.3814539315723309
wiki_crop\03\13976103_1984-04-29_2012.jpg,1.3817201242266282
wiki_crop\36\2665536_1936-12-08_2005.jpg,1.381974507538069
wiki_crop\36\25660936_1963-06-06_2014.jpg,1.3838405933023268
wiki_crop\15\307715_1927-02-02_1958.jpg,1.3855165996182421
wiki_crop\67\33306267_1989-11-20_2012.jpg,1.3855321714780378
wiki_crop\91\35599791_1987-10-20_2012.jpg,1.3855936868984862
wiki_crop\55\46238055_1947-10-19_1980.jpg,1.3856619585158922
wiki_crop\95\3868595_1979-09-06_2006.jpg,1.3860085747355078
wiki_crop\70\4467570_1959-07-03_2010.jpg,1.3880403174213176
wiki_crop\81\20118181_1976-05-06_2014.jpg,1.388637681660534
wiki_crop\68\38257868_1991-09-28_2013.jpg,1.390208374199333
wiki_crop\21\3439221_1978-11-10_2011.jpg,1.3911345300476572
wiki_crop\99\36118999_1983-08-12_2011.jpg,1.391425662519957
wiki_crop\23\10363723_1966-01-30_1999.jpg,1.391706565949319
wiki_crop\07\476807_1902-02-01_1945.jpg,1.3928225348659211
wiki_crop\74\11598774_1922-03-23_1960.jpg,1.3937555312181342
wiki_crop\62\1065862_1960-05-20_2014.jpg,1.3942187962791337
wiki_crop\80\12200780_1930-09-08_1961.jpg,1.3946374349702126
wiki_crop\10\13182410_1989-01-24_2012.jpg,1.3952941247945294
wiki_crop\69\29342169_1984-02-10_2013.jpg,1.3971030430556979
wiki_crop\55\4812555_1981-01-02_2012.jpg,1.3980891714175607
wiki_crop\58\6828858_1985-02-13_2009.jpg,1.398384042773589
wiki_crop\96\1993996_1975-01-31_2012.jpg,1.3984594652060625
wiki_crop\26\2480126_1976-10-26_2013.jpg,1.4011237930773692
wiki_crop\79\34939479_1992-11-19_2012.jpg,1.401357335600372
wiki_crop\90\34938990_1995-10-28_2012.jpg,1.401357335600372
wiki_crop\94\33994_1943-06-26_2011.jpg,1.401797466561701
wiki_crop\53\36968553_1995-01-16_2012.jpg,1.4050304581955069
wiki_crop\05\1624105_1986-01-13_2009.jpg,1.406550216979526
wiki_crop\44\19451544_1988-12-06_2012.jpg,1.406684970590696
wiki_crop\58\616658_1969-02-12_2013.jpg,1.4069036816317708
wiki_crop\14\1458014_1958-03-21_2007.jpg,1.4070042396466471
wiki_crop\87\42278687_1991-01-14_2013.jpg,1.4077507284641393
wiki_crop\03\1853603_1956-03-30_2007.jpg,1.408414594142792
wiki_crop\83\31227083_1937-08-02_1970.jpg,1.4088190217320542
wiki_crop\26\238326_1928-12-12_1956.jpg,1.409130604852088
wiki_crop\25\35647925_1988-12-09_2012.jpg,1.4095035229016184
wiki_crop\09\31960909_1952-12-31_2011.jpg,1.411446493480584
wiki_crop\30\8857630_1985-01-28_2010.jpg,1.4115077615909997
wiki_crop\72\10938272_1913-03-12_1948.jpg,1.4125784401997277
wiki_crop\87\33319587_1987-09-01_2013.jpg,1.4130853139890225
wiki_crop\07\18424807_1962-04-10_2013.jpg,1.4154658923946173
wiki_crop\92\6492292_1954-03-19_2009.jpg,1.4154687107430353
wiki_crop\87\4717487_1953-03-04_2010.jpg,1.4158186924528307
wiki_crop\13\5001813_1917-07-01_1944.jpg,1.4161944866872236
wiki_crop\67\32642167_1959-04-11_2005.jpg,1.4165054235563033
wiki_crop\61\366161_1933-11-14_1969.jpg,1.4175538236816254
wiki_crop\30\898930_1920-12-14_2012.jpg,1.418186453813475
wiki_crop\94\263994_1917-06-30_1961.jpg,1.418244261986362
wiki_crop\28\1469828_1974-12-03_2010.jpg,1.419508778895262
wiki_crop\84\990784_1949-01-29_2008.jpg,1.419516415270481
wiki_crop\51\15753151_1986-04-07_2015.jpg,1.419775254999675
wiki_crop\49\8646549_1978-05-27_2012.jpg,1.419828868248936
wiki_crop\07\3759507_1967-10-07_2012.jpg,1.4200220354459874
wiki_crop\73\30389473_1971-10-30_2014.jpg,1.4204341441832096
wiki_crop\48\460248_1935-04-06_1997.jpg,1.4207154477655248
wiki_crop\43\512243_1950-06-15_2013.jpg,1.4209683452618396
wiki_crop\58\264058_1902-10-05_1978.jpg,1.4217505755367688
wiki_crop\78\20786478_1944-12-20_1990.jpg,1.4221760427981824
wiki_crop\57\6164957_1994-09-01_2014.jpg,1.4226558923848789
wiki_crop\38\599838_1949-05-20_2010.jpg,1.4227244330074889
wiki_crop\14\41699714_1945-02-08_1971.jpg,1.4232259488844332
wiki_crop\57\15281057_1986-03-05_2010.jpg,1.424148241994831
wiki_crop\03\6467403_1951-04-04_2011.jpg,1.4244104202585148
wiki_crop\09\8067909_1982-04-15_2012.jpg,1.4248724943827877
wiki_crop\44\6206344_1949-06-23_2005.jpg,1.4255354704662544
wiki_crop\49\3257349_1975-04-16_2008.jpg,1.4258464818608474
wiki_crop\33\1046733_1968-03-20_2009.jpg,1.4263709185627187
wiki_crop\59\31484459_1993-06-10_2013.jpg,1.4269347519023416
wiki_crop\70\43391970_1963-10-16_2014.jpg,1.427888534803369
wiki_crop\64\913364_1971-04-12_2013.jpg,1.4280363091359929
wiki_crop\39\3832339_1979-07-14_2010.jpg,1.4287703429282372
wiki_crop\97\3832797_1984-01-19_2010.jpg,1.4287703429282372
wiki_crop\25\25416625_1968-03-11_2013.jpg,1.4291697242141563
wiki_crop\12\13386012_1986-09-02_2013.jpg,1.4299208377615562
wiki_crop\08\46259308_1964-12-12_2006.jpg,1.4300566517644524
wiki_crop\78\36894978_1975-12-29_2013.jpg,1.4302170606419655
wiki_crop\20\3077020_1928-11-02_1952.jpg,1.4303533835026108
wiki_crop\73\2404873_1944-01-11_2010.jpg,1.4304213426892334
wiki_crop\89\34184689_1971-09-08_2014.jpg,1.4308710645790224
wiki_crop\29\304429_1943-01-25_2014.jpg,1.4313862476274188
wiki_crop\05\1501005_1920-02-29_1946.jpg,1.4314213538690044
wiki_crop\82\442682_1990-11-30_2012.jpg,1.4325326506636882
wiki_crop\47\5627947_1940-11-25_1978.jpg,1.4335228921723973
wiki_crop\58\899358_1969-10-30_2009.jpg,1.4336143458419242
wiki_crop\89\604389_1905-10-12_1941.jpg,1.4337567179563349
wiki_crop\42\18050642_1947-09-02_2008.jpg,1.4340862891014425
wiki_crop\32\600332_1971-09-08_2013.jpg,1.4342698045839504
wiki_crop\97\476897_1926-01-06_1964.jpg,1.4344001593113502
wiki_crop\62\38984162_1997-10-20_2015.jpg,1.4345625685113497
wiki_crop\93\27108993_1962-09-12_2010.jpg,1.4350359263439383
wiki_crop\03\4411903_1951-04-25_2013.jpg,1.4354590597506378
wiki_crop\93\14643093_1987-08-16_2014.jpg,1.4360158332007067
wiki_crop\34\2927534_1946-10-06_2012.jpg,1.4361230919941268
wiki_crop\83\33247683_1979-11-09_2000.jpg,1.436482181509862
wiki_crop\90\39609890_1948-04-27_2013.jpg,1.4374913816304713
wiki_crop\74\12112774_1982-06-26_2007.jpg,1.437693687519539
wiki_crop\67\11360367_1961-04-19_2006.jpg,1.4388282216632278
wiki_crop\84\201184_1963-02-20_2008.jpg,1.4397267381548955
wiki_crop\79\32692379_1996-01-22_2014.jpg,1.4399401709973922
wiki_crop\80\13289080_1970-06-08_2007.jpg,1.4399551756183515
wiki_crop\57\616557_1951-09-16_1975.jpg,1.4410628846661933
wiki_crop\84\1701484_1977-12-30_2009.jpg,1.4416072951132957
wiki_crop\19\39215019_1957-06-13_2006.jpg,1.4418976286968748
wiki_crop\15\4470315_1988-12-22_2012.jpg,1.4423640398753705
wiki_crop\57\4943357_1920-02-15_1963.jpg,1.4427047898881742
wiki_crop\83\1298883_1920-05-09_2002.jpg,1.4427753825697132
wiki_crop\18\1544618_1923-11-10_1982.jpg,1.4449014267267084
wiki_crop\92\60192_1949-09-23_2012.jpg,1.4452261773393897
wiki_crop\16\36509816_1919-06-29_1946.jpg,1.4460609778681675
wiki_crop\14\14659614_1965-03-09_1988.jpg,1.4463302119477373
wiki_crop\12\761212_1936-05-15_2006.jpg,1.4465801515383385
wiki_crop\85\37022285_1927-09-24_2011.jpg,1.4468073279711045
wiki_crop\72\1307672_1943-06-10_2012.jpg,1.4470885709808468
wiki_crop\17\18704317_1954-08-25_2014.jpg,1.4480106010098848
wiki_crop\06\12408106_1968-04-06_2007.jpg,1.4484447237144975
wiki_crop\29\45026529_1934-05-06_1958.jpg,1.4487284596090029
wiki_crop\27\1147127_1986-04-19_2012.jpg,1.4488265446719892
wiki_crop\78\43192378_1993-06-21_2013.jpg,1.4489236134910748
wiki_crop\21\709221_1947-10-31_2002.jpg,1.449442932430626
wiki_crop\30\8347530_1981-07-18_2015.jpg,1.4496084544192702
wiki_crop\60\2437760_1952-09-13_2007.jpg,1.449972525892007
wiki_crop\20\164120_1970-11-06_2009.jpg,1.4502414028866781
wiki_crop\23\8710923_1959-03-04_2007.jpg,1.4504705744558664
wiki_crop\95\15250595_1929-02-08_1959.jpg,1.4504824527314284
wiki_crop\47\1250347_1981-04-29_2012.jpg,1.4512931604953991
wiki_crop\11\3579011_1963-10-26_2011.jpg,1.451583593334731
wiki_crop\74\34034374_1988-10-29_2014.jpg,1.4515877762811817
wiki_crop\33\43519133_1989-02-05_2012.jpg,1.452285825004308
wiki_crop\30\368130_1925-09-17_1959.jpg,1.4523518293092785
wiki_crop\22\21504522_1973-02-08_2009.jpg,1.4524216824278726
wiki_crop\06\24857306_1978-09-30_2012.jpg,1.452458302182382
wiki_crop\61\34844061_1953-09-26_2014.jpg,1.4525472120891771
wiki_crop\16\38669016_1970-11-07_2011.jpg,1.452825387473076
wiki_crop\87\2881587_1972-05-19_2012.jpg,1.4532117567777731
wiki_crop\04\3502104_1936-11-08_2011.jpg,1.4535469704283401
wiki_crop\83\9174883_1977-12-20_2013.jpg,1.4536743784441641
wiki_crop\35\2647835_1980-09-29_2014.jpg,1.4539922902153997
wiki_crop\19\3876819_1955-08-02_1984.jpg,1.454002185846431
wiki_crop\98\12251198_1956-06-05_2012.jpg,1.4544636236592108
wiki_crop\11\5733711_1944-10-15_2013.jpg,1.454582996116905
wiki_crop\13\129213_1941-10-13_2006.jpg,1.4561663095235173
wiki_crop\05\40185005_1984-11-18_2014.jpg,1.456357125811962
wiki_crop\76\4022676_1947-09-29_1980.jpg,1.4563754655671415
wiki_crop\93\1423193_1965-05-31_2009.jpg,1.4581318127208047
wiki_crop\56\16873456_1986-07-31_2010.jpg,1.4584952013327166
wiki_crop\34\579534_1945-11-23_1983.jpg,1.4588344430101978
wiki_crop\70\39082970_1986-02-12_2013.jpg,1.4588529940079034
wiki_crop\91\15872591_1912-08-23_1953.jpg,1.4591111704320643
wiki_crop\93\1877393_1976-12-28_2013.jpg,1.4600879227609969
wiki_crop\79\36754079_1989-01-25_2014.jpg,1.460494375449771
wiki_crop\81\30995181_1991-08-28_2011.jpg,1.4613108511128299
wiki_crop\43\23500843_1957-11-19_2008.jpg,1.4614250539583695
wiki_crop\97\2983297_1957-09-12_2006.jpg,1.461583016673388
wiki_crop\64\27460064_1982-09-15_2008.jpg,1.4622220756500541
wiki_crop\97\16003397_1991-04-16_2008.jpg,1.4623414180564807
wiki_crop\48\36381948_1985-11-21_2012.jpg,1.4623831285971778
wiki_crop\49\7321049_1989-01-25_2008.jpg,1.4625008379558362
wiki_crop\71\38708271_1986-05-05_2014.jpg,1.4625640338659038
wiki_crop\53\24750653_1985-03-20_2015.jpg,1.4637215329197324
wiki_crop\52\345352_1975-05-10_2009.jpg,1.4638153557615172
wiki_crop\83\845983_1959-09-15_2014.jpg,1.4643715555726076
wiki_crop\27\31289427_1970-07-13_2012.jpg,1.4651338832177276
wiki_crop\62\539362_1955-01-24_2010.jpg,1.4653717173153937
wiki_crop\81\2883581_1933-01-12_2009.jpg,1.4660995076465007
wiki_crop\81\9233381_1974-12-24_2013.jpg,1.4662610130561733
wiki_crop\36\7602536_1972-08-11_2007.jpg,1.4663919841859139
wiki_crop\05\27698205_1927-07-16_1955.jpg,1.466477830776752
wiki_crop\72\621672_1936-06-02_2004.jpg,1.4667867198748739
wiki_crop\92\3151392_1935-09-05_2013.jpg,1.467210568783945
wiki_crop\91\16966891_1969-08-08_2012.jpg,1.4679579740858828
wiki_crop\56\23617756_1973-06-08_2008.jpg,1.4684468495359513
wiki_crop\24\18948324_1982-03-28_2010.jpg,1.4700878388790568
wiki_crop\06\30871106_1961-12-08_2014.jpg,1.4714553153520853
wiki_crop\53\41205353_1946-06-27_1965.jpg,1.471652477351745
wiki_crop\22\8367922_1947-09-04_2007.jpg,1.4718321690360059
wiki_crop\64\36568364_1968-03-14_2011.jpg,1.4720272721222005
wiki_crop\44\4407544_1985-12-18_2006.jpg,1.4722011601111133
wiki_crop\59\1234159_1971-07-24_1991.jpg,1.4722282489559362
wiki_crop\18\38188718_1989-02-03_2014.jpg,1.4723003078759505
wiki_crop\92\6818192_1986-02-05_2012.jpg,1.4724828890394845
wiki_crop\94\18862294_1950-01-24_1972.jpg,1.4730941686412504
wiki_crop\64\13299364_1981-03-04_2005.jpg,1.4733483617251852
wiki_crop\52\25335552_1954-12-17_2010.jpg,1.4734430742120581
wiki_crop\76\17956476_1989-10-01_2015.jpg,1.4735812192943663
wiki_crop\48\511348_1972-07-27_2012.jpg,1.4735919174005276
wiki_crop\30\19965430_1924-08-27_1966.jpg,1.4736447204750553
wiki_crop\59\2964059_1976-08-02_2013.jpg,1.4738498067922348
wiki_crop\59\8127159_1981-11-23_2014.jpg,1.4739069566049208
wiki_crop\76\32463676_1991-01-25_2012.jpg,1.4739338083797577
wiki_crop\19\2990519_1981-01-25_2007.jpg,1.4743827641247522
wiki_crop\54\19063954_1967-03-20_2006.jpg,1.4749957784551528
wiki_crop\67\168267_1939-09-06_2009.jpg,1.475206517798943
wiki_crop\02\934602_1913-05-27_1940.jpg,1.4756217977204982
wiki_crop\87\1795087_1968-02-05_2013.jpg,1.477039027236219
wiki_crop\95\15979195_1949-01-31_2012.jpg,1.4775041285158603
wiki_crop\27\24027_1912-10-17_1978.jpg,1.4778608549657832
wiki_crop\17\35456517_1980-11-29_2011.jpg,1.4778671389323468
wiki_crop\41\6947041_1988-03-21_2007.jpg,1.477935640081905
wiki_crop\71\35188571_1983-09-18_2009.jpg,1.4785529334800591
wiki_crop\80\42718680_1993-10-29_2015.jpg,1.4787521155315675
wiki_crop\82\36348082_1961-08-06_2012.jpg,1.4787587160345181
wiki_crop\17\14317_1907-05-22_2011.jpg,1.480164513187124
wiki_crop\58\6433758_1973-02-05_2015.jpg,1.4802177519766533
wiki_crop\85\18894985_1919-09-07_1948.jpg,1.4802751856397929
wiki_crop\77\40444877_1992-04-28_2013.jpg,1.4806641066778334
wiki_crop\73\4080673_1988-12-06_2012.jpg,1.4806901477498549
wiki_crop\14\13909814_1974-01-31_2010.jpg,1.4810456068356945
wiki_crop\99\1925799_1967-01-30_2010.jpg,1.4813405099860866
wiki_crop\51\38757451_1993-06-29_2013.jpg,1.4816569659943106
wiki_crop\47\42792247_1971-02-09_2014.jpg,1.4822827037098025
wiki_crop\81\8854681_1958-09-05_2014.jpg,1.4824520297075752
